,dock_bikes,free_bases,id,light,no_available,reservations_count,last_updated
0,22,5,1406,1,0,0,2024-02-24 13:06:19
1,6,13,1407,0,0,0,2024-02-24 13:06:19
2,11,16,1408,2,0,0,2024-02-24 13:06:19
3,6,20,1409,0,0,0,2024-02-24 13:06:19
4,11,8,1410,2,0,0,2024-02-24 13:06:19
5,15,4,1411,1,0,0,2024-02-24 13:06:19
6,14,10,1412,2,0,0,2024-02-24 13:06:19
7,9,15,1413,2,0,0,2024-02-24 13:06:19
8,19,4,1414,1,0,0,2024-02-24 13:06:19
9,2,21,1415,0,0,0,2024-02-24 13:06:19
10,23,4,1416,1,0,0,2024-02-24 13:06:19
11,12,11,1417,2,0,0,2024-02-24 13:06:19
12,18,9,1418,2,0,0,2024-02-24 13:06:19
13,2,17,1419,0,0,0,2024-02-24 13:06:19
14,8,11,1420,2,0,0,2024-02-24 13:06:19
15,3,20,1421,0,0,0,2024-02-24 13:06:19
16,2,22,1422,0,0,0,2024-02-24 13:06:19
17,16,12,1423,2,0,0,2024-02-24 13:06:19
18,19,8,1424,1,0,0,2024-02-24 13:06:19
19,0,0,1425,3,1,0,2024-02-24 13:06:19
20,8,16,1426,2,0,0,2024-02-24 13:06:19
21,9,9,1427,2,0,0,2024-02-24 13:06:19
22,20,4,1428,1,0,0,2024-02-24 13:06:19
23,15,9,1429,2,0,0,2024-02-24 13:06:19
24,10,17,1430,2,0,0,2024-02-24 13:06:19
25,11,16,1431,2,0,0,2024-02-24 13:06:19
26,8,10,1432,2,0,0,2024-02-24 13:06:19
27,14,9,1433,2,0,0,2024-02-24 13:06:19
28,15,12,1434,2,0,0,2024-02-24 13:06:19
29,5,22,1435,0,0,0,2024-02-24 13:06:19
30,11,7,1436,2,0,0,2024-02-24 13:06:19
31,9,14,1437,2,0,0,2024-02-24 13:06:19
32,13,11,1438,2,0,0,2024-02-24 13:06:19
33,16,8,1439,2,0,0,2024-02-24 13:06:19
34,16,8,1440,2,0,0,2024-02-24 13:06:19
35,11,13,1441,2,0,0,2024-02-24 13:06:19
36,18,9,1442,2,0,0,2024-02-24 13:06:19
37,23,8,1443,1,0,0,2024-02-24 13:06:19
38,3,15,1444,0,0,0,2024-02-24 13:06:19
39,6,12,1445,2,0,0,2024-02-24 13:06:19
40,7,20,1446,0,0,0,2024-02-24 13:06:19
41,2,16,1447,0,0,0,2024-02-24 13:06:19
42,10,9,1448,2,0,0,2024-02-24 13:06:19
43,13,6,1449,2,0,0,2024-02-24 13:06:19
44,17,10,1450,2,0,0,2024-02-24 13:06:19
45,21,3,1451,1,0,0,2024-02-24 13:06:19
46,15,8,1452,2,0,0,2024-02-24 13:06:19
47,15,12,1453,2,0,0,2024-02-24 13:06:19
48,23,1,1454,1,0,0,2024-02-24 13:06:19
49,25,2,1455,1,0,0,2024-02-24 13:06:19
50,5,10,1456,2,0,0,2024-02-24 13:06:19
51,10,14,1457,2,0,0,2024-02-24 13:06:19
52,9,10,1458,2,0,0,2024-02-24 13:06:19
53,9,15,1459,2,0,0,2024-02-24 13:06:19
54,3,20,1460,0,0,0,2024-02-24 13:06:19
55,13,10,1461,2,0,0,2024-02-24 13:06:19
56,12,15,1462,2,0,0,2024-02-24 13:06:19
57,9,10,1463,2,0,0,2024-02-24 13:06:19
58,19,4,1464,1,0,0,2024-02-24 13:06:19
59,7,20,1465,0,0,0,2024-02-24 13:06:19
60,13,14,1466,2,0,0,2024-02-24 13:06:19
61,10,13,1467,2,0,0,2024-02-24 13:06:19
62,14,10,1468,2,0,0,2024-02-24 13:06:19
63,5,18,1469,0,0,0,2024-02-24 13:06:19
64,15,4,1470,1,0,0,2024-02-24 13:06:19
65,15,12,1471,2,0,0,2024-02-24 13:06:19
66,16,11,1472,2,0,0,2024-02-24 13:06:19
67,5,18,1473,0,0,0,2024-02-24 13:06:19
68,7,16,1474,0,0,0,2024-02-24 13:06:19
69,17,6,1475,1,0,0,2024-02-24 13:06:19
70,18,9,1476,2,0,0,2024-02-24 13:06:19
71,21,6,1477,1,0,0,2024-02-24 13:06:19
72,10,14,1478,2,0,0,2024-02-24 13:06:19
73,8,10,1479,2,0,0,2024-02-24 13:06:19
74,10,13,1480,2,0,0,2024-02-24 13:06:19
75,3,24,1481,0,0,0,2024-02-24 13:06:19
76,17,7,1484,1,0,0,2024-02-24 13:06:19
77,13,10,1485,2,0,0,2024-02-24 13:06:19
78,19,4,1486,1,0,0,2024-02-24 13:06:19
79,16,7,1487,2,0,0,2024-02-24 13:06:19
80,17,10,1488,2,0,0,2024-02-24 13:06:19
81,20,4,1489,1,0,0,2024-02-24 13:06:19
82,17,6,1490,1,0,0,2024-02-24 13:06:19
83,18,5,1491,1,0,0,2024-02-24 13:06:19
84,4,19,1492,0,0,0,2024-02-24 13:06:19
85,14,13,1493,2,0,0,2024-02-24 13:06:19
86,2,21,1494,0,0,0,2024-02-24 13:06:19
87,16,7,1495,2,0,0,2024-02-24 13:06:19
88,23,0,1496,1,0,0,2024-02-24 13:06:19
89,16,7,1497,2,0,0,2024-02-24 13:06:19
90,4,19,1498,0,0,0,2024-02-24 13:06:19
91,19,8,1499,1,0,0,2024-02-24 13:06:19
92,20,7,1500,1,0,0,2024-02-24 13:06:19
93,20,4,1501,1,0,0,2024-02-24 13:06:19
94,13,10,1502,2,0,0,2024-02-24 13:06:19
95,20,7,1503,1,0,0,2024-02-24 13:06:19
96,17,6,1504,1,0,0,2024-02-24 13:06:19
97,21,2,1505,1,0,0,2024-02-24 13:06:19
98,7,16,1506,0,0,0,2024-02-24 13:06:19
99,18,4,1507,1,0,0,2024-02-24 13:06:19
100,17,6,1508,1,0,0,2024-02-24 13:06:19
101,15,4,1510,1,0,0,2024-02-24 13:06:19
102,15,8,1511,2,0,0,2024-02-24 13:06:19
103,3,24,1512,0,0,0,2024-02-24 13:06:19
