,address,code_district,code_suburb,dock_bikes,free_bases,id,light,name,no_available,number,reservations_count,total_bases,date_time,longitude,latitude,coordinates
10,"Calle Fuencarral nº 108,",01,014,7,20,1409,0,5 - Fuencarral,0,5,0,27,2024-02-09 17:22:44,-3.7021354,40.4285212,"(-3.7021354, 40.4285212)"
11,"Calle Hortaleza nº 63,",01,014,6,13,1410,0,6 - Colegio Arquitectos,0,6,0,19,2024-02-09 17:22:44,-3.698447,40.424148,"(-3.698447, 40.424148)"
12,"Calle Hortaleza nº 75,",01,014,5,14,1411,0,7 - Hortaleza,0,7,0,19,2024-02-09 17:22:44,-3.6977715,40.4251906,"(-3.6977715, 40.4251906)"
13,"Plaza de Alonso Martínez nº 5,",07,074,13,11,1412,2,8 - Alonso Martínez,0,8,0,24,2024-02-09 17:22:44,-3.6954403,40.4278682,"(-3.6954403, 40.4278682)"
14,"Plaza de San Miguel nº 9,",01,011,13,11,1413,2,9 - Plaza de San Miguel,0,9,0,24,2024-02-09 17:22:44,-3.7095084,40.4156057,"(-3.7095084, 40.4156057)"
15,"Calle Marqués de la Ensenada nº 16,",01,014,10,13,1414,2,10 - Marqués de la Ensenada,0,10,0,23,2024-02-09 17:22:44,-3.692104,40.425403,"(-3.692104, 40.425403)"
16,"Calle San Andrés nº 18,",01,015,5,18,1415,0,11 - San Andrés,0,11,0,23,2024-02-09 17:22:44,-3.7036,40.427,"(-3.7036, 40.427)"
17,"Calle San Bernardo nº 85,",01,015,24,3,1416,1,12 - San Hermenegildo,0,12,0,27,2024-02-09 17:22:44,-3.7061406,40.4284667,"(-3.7061406, 40.4284667)"
18,"Calle Conde Duque nº 22,",01,015,15,8,1417,2,13 - Conde Duque,0,13,0,23,2024-02-09 17:22:44,-3.7105,40.4273,"(-3.7105, 40.4273)"
19,"Ventura Rodriguez, 2,",09,092,17,10,1418,2,14 - Ventura Rodríguez,0,14,0,27,2024-02-09 17:22:44,-3.7133069,40.4260425,"(-3.7133069, 40.4260425)"
20,"Avda del Ensanche de Vallecas, 80,",18,183,4,23,2340,0,"448 - Avda del Ensanche de Vallecas, 80",0,448,0,27,2024-02-09 17:22:44,-3.599352,40.363376,"(-3.599352, 40.363376)"
21,"Calle de los Pinillas, 19,",19,192,13,14,2341,2,"472 - Calle de los Pinillas, 19",0,472,0,27,2024-02-09 17:22:44,-3.6211485,40.3987974,"(-3.6211485, 40.3987974)"
22,"473 - Calle de Vilablanca, frente  85,",19,191,24,3,2342,1,"473 - Calle de Villablanca, frente  85",0,473,0,27,2024-02-09 17:22:44,-3.59888007,40.40500033,"(-3.59888007, 40.40500033)"
23,"Calle San Cipriano, 124,",19,193,12,15,2343,2,"474 - Calle San Cipriano, 124",0,474,0,27,2024-02-09 17:22:44,-3.596875,40.402255,"(-3.596875, 40.402255)"
24,"541- Avda. Gran Vía de Hortaleza, 68,",16,163,4,19,2347,0,"541 - Avda. Gran Vía de Hortaleza, 68",0,541,0,23,2024-02-09 17:22:44,-3.6468591,40.4682706,"(-3.6468591, 40.4682706)"
25,"546 - Calle Andorra, 6,",16,163,7,16,2348,0,"546 - Calle Andorra, 6",0,546,0,23,2024-02-09 17:22:44,-3.6467519,40.4628976,"(-3.6467519, 40.4628976)"
26,"550 - Calle del Príncipe Carlos, 54,",16,166,8,15,2349,2,"550 - Calle del Príncipe Carlos, 54",0,550,0,23,2024-02-09 17:22:44,-3.656674,40.4941108,"(-3.656674, 40.4941108)"
27,"553 - Calle de María de Portugal, 24,",16,166,13,10,2350,2,"553 - Calle de María de Portugal, 24",0,553,0,23,2024-02-09 17:22:44,-3.658921,40.499909,"(-3.658921, 40.499909)"
28,"601 -  Estación  Cerc. Fuencarral-El Pardo, ,",08,086,7,16,2351,0,"601 -  Estación  Cerc. Fuencarral-El Pardo, ",0,601,0,23,2024-02-09 17:22:44,-3.6824687,40.5015588,"(-3.6824687, 40.5015588)"
29,"Calle norte nº 8,",01,015,2,17,1419,0,15 - Norte,0,15,0,19,2024-02-09 17:22:44,-3.7074453,40.4262383,"(-3.7074453, 40.4262383)"
30,"Calle San Bernardo nº 22,",01,015,9,10,1420,2,16 - San Bernardo,0,16,0,19,2024-02-09 17:22:44,-3.7074808485065,40.4229374,"(-3.7074808485065, 40.4229374)"
31,"Plaza de Carlos Cambronero nº 2,",01,015,7,16,1421,0,17 - Carlos Cambronero,0,17,0,23,2024-02-09 17:22:44,-3.704166,40.423126,"(-3.704166, 40.423126)"
32,"Plaza de Pedro Zerolo nº 1,",01,014,1,23,1422,0,18 - Plaza de Pedro Zerolo,0,18,0,24,2024-02-09 17:22:44,-3.6996776,40.4209251,"(-3.6996776, 40.4209251)"
33,"Calle Prim nº 2,",01,014,8,20,1423,0,"19 - Calle Prim, 2",0,19,0,28,2024-02-09 17:22:44,-3.6954983,40.4218616,"(-3.6954983, 40.4218616)"
34,"Calle Alcalá nº 49,",01,013,18,9,1424,2,20a - Banco de España A,0,20a,0,27,2024-02-09 17:22:44,-3.6952465,40.4188076,"(-3.6952465, 40.4188076)"
35,"Calle Jacometrezo nº 3,",01,016,0,0,1425,3,22 - Jacometrezo,1,22,0,3,2024-02-09 17:22:44,-3.7065376,40.4200783,"(-3.7065376, 40.4200783)"
36,"Plaza de Santo Domingo nº 1,",01,011,16,8,1426,2,23 - Santo Domingo,0,23,0,24,2024-02-09 17:22:44,-3.708249,40.4202595,"(-3.708249, 40.4202595)"
37,"Calle Carlos III nº 1,",01,011,10,8,1427,2,24 - Palacio de Oriente,0,24,0,18,2024-02-09 17:22:44,-3.7106495,40.417767,"(-3.7106495, 40.417767)"
38,"Plaza de Celenque nº 1,",01,016,4,20,1428,0,25a - Plaza de Celenque A,0,25a,0,24,2024-02-09 17:22:44,-3.7057791,40.4173703,"(-3.7057791, 40.4173703)"
39,"Plaza de Celenque nº 1,",01,016,22,2,1429,1,25b - Plaza de Celenque B,0,25b,0,24,2024-02-09 17:22:44,-3.7058976,40.4173687,"(-3.7058976, 40.4173687)"
40,"Plaza de las Salesas 7,",01,014,20,7,1430,1,26 - Plaza de las Salesas,0,26,0,27,2024-02-09 17:22:44,-3.6945,40.4239,"(-3.6945, 40.4239)"
41,"Calle Jesús nº 1,",01,013,16,11,1431,2,27 - Huertas,0,27,0,27,2024-02-09 17:22:44,-3.6957,40.4133,"(-3.6957, 40.4133)"
42,"Calle Alcalá nº 27,",01,013,12,6,1432,2,28 - Sevilla,0,28,0,18,2024-02-09 17:22:44,-3.6984583,40.41806,"(-3.6984583, 40.41806)"
43,"Calle del Marqués de Cubas nº 25,",01,013,14,9,1433,2,29 - Marqués de Cubas,0,29,0,23,2024-02-09 17:22:44,-3.6957434,40.4163838,"(-3.6957434, 40.4163838)"
44,"Calle Pavía nº 6,",01,011,16,11,1434,2,30 - San Quintín,0,30,0,27,2024-02-09 17:22:44,-3.711504,40.4192095,"(-3.711504, 40.4192095)"
45,"Calle Mayor nº 20,",01,016,11,16,1435,2,31 - Calle Mayor,0,31,0,27,2024-02-09 17:22:44,-3.7068969,40.4163638,"(-3.7068969, 40.4163638)"
46,"Plaza de la Provincia nº 1,",01,016,11,7,1436,2,32 - Plaza de la Provincia,0,32,0,18,2024-02-09 17:22:44,-3.7061032,40.4150099,"(-3.7061032, 40.4150099)"
47,"Calle Carretas nº 8,",01,016,20,3,1437,1,33 - Carretas,0,33,0,23,2024-02-09 17:22:44,-3.7033305,40.4165873,"(-3.7033305, 40.4165873)"
48,"Plaza de Jacinto Benavente,",01,016,16,8,1438,2,34 - Jacinto Benavente,0,34,0,24,2024-02-09 17:22:44,-3.7036825,40.4146755,"(-3.7036825, 40.4146755)"
49,"Plaza del Cordón,",01,011,18,6,1439,1,35 - Plaza del Cordón,0,35,0,24,2024-02-09 17:22:44,-3.7103285,40.4141931,"(-3.7103285, 40.4141931)"
50,"Plaza de Ramales,",01,011,20,3,1440,1,36 - Plaza Ramales,0,36,0,24,2024-02-09 17:22:44,-3.71183,40.4168,"(-3.71183, 40.4168)"
51,"Plaza de San Francisco nº 5,",01,011,20,4,1441,1,37 - Plaza de San Francisco,0,37,0,24,2024-02-09 17:22:44,-3.714113,40.4108,"(-3.714113, 40.4108)"
52,"Carrera de San Francisco nº 1,",01,011,16,11,1442,2,38 - Plaza de los Carros,0,38,0,27,2024-02-09 17:22:44,-3.7115898,40.4113586,"(-3.7115898, 40.4113586)"
53,"Plaza de la Cebada nº 16 ,",01,011,20,11,1443,2,39 - Plaza de la Cebada,0,39,0,31,2024-02-09 17:22:44,-3.7088337,40.4112744,"(-3.7088337, 40.4112744)"
54,"Plaza del Conde de Romanones nº 9,",01,012,2,16,1444,0,40 - Conde de Romanones,0,40,0,18,2024-02-09 17:22:44,-3.7047949666162405,40.413778406369765,"(-3.7047949666162405, 40.413778406369765)"
55,"Calle Atocha nº 54,",01,012,17,2,1445,1,41 - Antón Martín,0,41,0,19,2024-02-09 17:22:44,-3.6991147,40.4122047,"(-3.6991147, 40.4122047)"
56,"Calle Santa Isabel 32,",01,012,9,18,1446,2,42 - Santa Isabel,0,42,0,27,2024-02-09 17:22:44,-3.6982922,40.4108488,"(-3.6982922, 40.4108488)"
57,"Calle Lavapiés nº 34,",01,012,1,17,1447,0,43 - Jesús y María,0,43,0,18,2024-02-09 17:22:44,-3.702471,40.4100387,"(-3.702471, 40.4100387)"
58,"Calle Mesón de Paredes nº 35,",01,012,3,16,1448,0,44 - Plaza de Nelson Mandela,0,44,0,19,2024-02-09 17:22:44,-3.7038640533106593,40.40979071254635,"(-3.7038640533106593, 40.40979071254635)"
59,"Glorieta de la Puerta de Toledo nº 1,",01,012,10,9,1449,2,45 - Puerta de Toledo,0,45,0,19,2024-02-09 17:22:44,-3.7111034,40.4068659,"(-3.7111034, 40.4068659)"
60,"Calle Ribera de Curtidores nº 28,",02,022,25,2,1450,1,46 - Ribera de Curtidores,0,46,0,27,2024-02-09 17:22:44,-3.7071259,40.4053153,"(-3.7071259, 40.4053153)"
61,"Glorieta de Embajadores nº 6,",02,022,21,3,1451,1,47 - Embajadores 1,0,47,0,24,2024-02-09 17:22:44,-3.7027998,40.4045772,"(-3.7027998, 40.4045772)"
62,"Glorieta de Embajadores nº 2,",01,012,12,12,1452,2,48 - Embajadores 2,0,48,0,24,2024-02-09 17:22:44,-3.7020566,40.4054815,"(-3.7020566, 40.4054815)"
63,"Ronda de Atocha nº 34,",01,012,9,16,1453,2,49 - Casa Encendida,0,49,0,27,2024-02-09 17:22:44,-3.6992774,40.4060533,"(-3.6992774, 40.4060533)"
64,"Calle Santa Isabel nº 57,",01,012,23,1,1454,1,50 - Museo Reina Sofía,0,50,0,24,2024-02-09 17:22:44,-3.6933463,40.4083684,"(-3.6933463, 40.4083684)"
65,"Ronda de Atocha nº 2,",01,012,17,10,1455,2,51 - Ronda de Atocha,0,51,0,27,2024-02-09 17:22:44,-3.6935205,40.4075606,"(-3.6935205, 40.4075606)"
66,"Plaza de Santa Ana nº 10,",01,013,11,4,1456,1,52 - Plaza de Santa Ana,0,52,0,15,2024-02-09 17:22:44,-3.7007164,40.4144226,"(-3.7007164, 40.4144226)"
67,"Calle Valencia nº 1,",01,012,19,5,1457,1,53 - Plaza de Lavapiés,0,53,0,24,2024-02-09 17:22:44,-3.700754126389314,40.40830870823806,"(-3.700754126389314, 40.40830870823806)"
68,"Calle Barceló nº 7,",01,014,9,10,1458,2,54 - Barceló,0,54,0,19,2024-02-09 17:22:44,-3.700392997553259,40.426599101766264,"(-3.700392997553259, 40.426599101766264)"
69,"Plaza de San Ildefonso,",01,015,9,15,1459,2,55 - Plaza de San Ildefonso,0,55,0,24,2024-02-09 17:22:44,-3.7020842,40.4239757,"(-3.7020842, 40.4239757)"
70,"Calle Estella, 21,",08,086,7,16,2298,0,"608 - Calle Estella, 21",0,608,0,23,2024-02-09 17:22:44,-3.6743568,40.4968198,"(-3.6743568, 40.4968198)"
71,"Paseo de los Pontones, 45,",02,021,11,12,2299,2,"278 - Paseo de los Pontones, 45",0,278,0,23,2024-02-09 17:22:44,-3.7196,40.4040433,"(-3.7196, 40.4040433)"
72,"Calle Luis de Salazar, 11,",05,052,7,16,2300,0,"289 - Calle Luis de Salazar, 11",0,289,0,23,2024-02-09 17:22:44,-3.6649258,40.4474166,"(-3.6649258, 40.4474166)"
73,"Rafaela Aparicio, 10,",16,166,13,14,2301,2,"547 - Rafaela Aparicio, 10",0,547,0,27,2024-02-09 17:22:44,-3.6312179,40.4792396,"(-3.6312179, 40.4792396)"
74,"Calle Berrocal, 9,",17,173,6,21,2302,0,"402 - Calle Berrocal, 9",0,402,0,27,2024-02-09 17:22:44,-3.67615,40.344115,"(-3.67615, 40.344115)"
75,"Tomas Redondo, 7,",16,166,7,16,2303,0,"543 - Tomas Redondo, 7",0,543,0,23,2024-02-09 17:22:44,-3.62913802,40.47178414,"(-3.62913802, 40.47178414)"
76,"Paseo virgen de puerto, 25,",02,021,14,1,2304,1,"277 - Paseo Virgen del Puerto, 25",0,277,0,15,2024-02-09 17:22:44,-3.721178,40.411622,"(-3.721178, 40.411622)"
77,"Calle del tejo,",02,027,10,13,2305,2,272 - Calle del tejo,0,272,0,23,2024-02-09 17:22:44,-3.679186,40.39663,"(-3.679186, 40.39663)"
78,"Menéndez Pelayo, entrada Florida Park,",03,035,5,18,2306,0,"282 - Menéndez Pelayo, entrada Florida Park",0,282,0,23,2024-02-09 17:22:44,-3.6787796,40.4181327,"(-3.6787796, 40.4181327)"
79,"Calle Mayor , 6,",01,016,0,23,2307,0,"1b - Calle Mayor, 6",0,1,0,23,2024-02-09 17:22:44,-3.7054098,40.416465,"(-3.7054098, 40.416465)"
80,"Avda de la Gran Vía de San Francisco, 9 ,",01,011,6,16,2308,0,"263 - Avda  Gran Vía de San Francisco ,  9",0,263,0,23,2024-02-09 17:22:44,-3.712793282384579,40.40833880815136,"(-3.712793282384579, 40.40833880815136)"
81," Calle Babilonia, 19,",21,215,16,7,2309,2,"559 - Calle Babilonia, 19",0,559,0,23,2024-02-09 17:22:44,-3.5882347,40.4675299,"(-3.5882347, 40.4675299)"
82,"Camino de Ganapanes, 40,",08,083,15,9,2311,2,"581 - Camino de Ganapanes, 40",0,581,0,24,2024-02-09 17:22:44,-3.7163093,40.4764797,"(-3.7163093, 40.4764797)"
83,"Calle San Modesto, 42,",08,086,12,12,2312,2,"598 - Calle San Modesto, 42",0,598,0,24,2024-02-09 17:22:44,-3.6923396,40.4858012,"(-3.6923396, 40.4858012)"
84,"Calle Escalona, 2,",10,104,19,8,2313,1,"341 - Calle Escalona, 2",0,341,0,27,2024-02-09 17:22:44,-3.76182259,40.39834576,"(-3.76182259, 40.39834576)"
85,"Avda del Padre Piquer s/n,",10,104,10,14,2314,2,346 - Avda del Padre Piquer,0,346,0,24,2024-02-09 17:22:44,-3.7664844,40.3907438,"(-3.7664844, 40.3907438)"
86,"Avda de las Aguilas, 27,",10,107,16,8,2315,2,"347 - Avda de las Aguilas, 27",0,347,0,24,2024-02-09 17:22:44,-3.768603,40.383554,"(-3.768603, 40.383554)"
87,"Calle Albelda, 6,",15,156,6,18,2316,0,"528 - Albelda, 6",0,528,0,24,2024-02-09 17:22:44,-3.6573666,40.4494225,"(-3.6573666, 40.4494225)"
88,"Paseo de la Venta, 1,",09,091,12,15,2317,2,"312 -  Paseo de la Venta, 1",0,312,0,27,2024-02-09 17:22:44,-3.7528559,40.4077495,"(-3.7528559, 40.4077495)"
89,"Carretera del ZOO, s/n (M. Casa Campo),",09,091,9,18,2318,2,"321 - Carretera del ZOO, s/n (M. Casa Campo)",0,321,0,27,2024-02-09 17:22:44,-3.761051,40.40316,"(-3.761051, 40.40316)"
90,"Calle de las Rosas de Aravaca, s/n,",09,097,9,14,2319,2,"310 - Calle de las Rosas de Aravaca, s/n",0,310,0,23,2024-02-09 17:22:44,-3.7845536,40.4490509,"(-3.7845536, 40.4490509)"
91,"311 - Calle del Profesor Aranguren, 1,",09,093,8,19,2320,0,"311 - Calle del Profesor Aranguren, 1",0,311,0,27,2024-02-09 17:22:44,-3.733574,40.448553,"(-3.733574, 40.448553)"
92,"Calle Felipe IV, 3,",03,035,12,11,2321,2,"283 - Calle Felipe IV, 3",0,283,0,23,2024-02-09 17:22:44,-3.6919057,40.4152082,"(-3.6919057, 40.4152082)"
93,"564 - Avda del Partenon, 16,",21,215,3,20,2322,0,"564 - Avda del Partenon, 16",0,564,0,23,2024-02-09 17:22:44,-3.613867,40.463861,"(-3.613867, 40.463861)"
94,"Calle Caños de San Pedro, 12,",19,191,10,13,2323,2,"468 - Calle Caños de San Pedro, 12",0,468,0,23,2024-02-09 17:22:44,-3.601920499999999,40.4029976,"(-3.601920499999999, 40.4029976)"
95,"465 - Cordel de Pavones, 48,",19,192,4,20,2324,0,"465 - Cordel de Pavones, 48",0,465,0,24,2024-02-09 17:22:44,-3.619645,40.397375,"(-3.619645, 40.397375)"
96,"414 -  Calle de Santa Petronila, 7,",17,174,14,10,2325,2,"414 -  Calle de Santa Petronila, 7",0,414,0,24,2024-02-09 17:22:44,-3.692163,40.350985,"(-3.692163, 40.350985)"
97,"Calle de la Oca, 20,",11,113,12,12,2326,2,"380. - 380 -  Calle de la Oca, 20",0,380.,0,24,2024-02-09 17:22:44,-3.7335492,40.3894333,"(-3.7335492, 40.3894333)"
98,"411 - Calle Domingo Párraga,",17,171,13,10,2327,2,411 - Calle Domingo Párraga,0,411,0,23,2024-02-09 17:22:44,-3.7118183,40.3417533,"(-3.7118183, 40.3417533)"
99,"Jacinto Verdaguer, 12,",11,112,8,16,2328,2,354 - Jacinto Verdaguer,0,354,0,24,2024-02-09 17:22:44,-3.7160526116262793,40.39593854704345,"(-3.7160526116262793, 40.39593854704345)"
100,"318 - Calle Santa Pola, 22,",09,091,18,5,2329,1,"318 - Calle Santa Pola, 22",0,318,0,23,2024-02-09 17:22:44,-3.7370276473602226,40.43205131007265,"(-3.7370276473602226, 40.43205131007265)"
101,"549 - Avd. Francisco PI y Maragall, 33,",16,166,8,11,2330,2,"549 - Avd. Francisco PI y Maragall, 33",0,549,0,19,2024-02-09 17:22:44,-3.6503544,40.4866354,"(-3.6503544, 40.4866354)"
102,"279 - Paseo de los Melancólicos, 1,",02,021,6,17,2331,0,"279 - Paseo de los Melancólicos, 1",0,279,0,23,2024-02-09 17:22:44,-3.7184816,40.4104448,"(-3.7184816, 40.4104448)"
103,"Calle Carmen de Burgos, 4,",17,174,14,9,2332,2,"407 - Calle Carmen de Burgos, 4",0,407,0,23,2024-02-09 17:22:44,-3.6847883,40.3575459,"(-3.6847883, 40.3575459)"
104,"Paseo de las Yeserías, 15,",02,022,10,13,2333,2,"276 - Paseo de las Yeserías, 15",0,276,0,23,2024-02-09 17:22:44,-3.7099166,40.39900539,"(-3.7099166, 40.39900539)"
105,"340 - Calle Illescas, 1C,",10,104,11,16,2334,2,"340 - Calle Illescas, 1C",0,340,0,27,2024-02-09 17:22:44,-3.7656976,40.3970983,"(-3.7656976, 40.3970983)"
106,"Calle Osa de la Vega, 25-103,",10,107,10,13,2335,2,"342 - Calle Osa de la Vega, 25-103",0,342,0,23,2024-02-09 17:22:44,-3.773381,40.374979,"(-3.773381, 40.374979)"
107,"381 - Alfredo Aleix, 7,",11,116,16,8,2337,2,"381 - Alfredo Aleix, 7",0,381,0,24,2024-02-09 17:22:44,-3.7553916,40.3684767,"(-3.7553916, 40.3684767)"
108,"444 - Calle de Valderrobollo, 18,",18,183,16,7,2339,2,"444 - Calle de Valderrebollo, 18",0,444,0,23,2024-02-09 17:22:44,-3.6276352,40.3743481,"(-3.6276352, 40.3743481)"
109,"Plaza del Carmen nº 1,",01,016,8,15,1460,2,56 - Plaza del Carmen ,0,56,0,23,2024-02-09 17:22:44,-3.7032414,40.4184192,"(-3.7032414, 40.4184192)"
110,"Calle Santa Cruz del Marcenado nº 24,",01,015,16,7,1461,2,57 - Santa Cruz del Marcenado,0,57,0,23,2024-02-09 17:22:44,-3.7126299,40.4295658,"(-3.7126299, 40.4295658)"
111,"Calle Augusto Figueroa nº 33,",01,014,18,8,1462,1,58 - Augusto Figueroa,0,58,0,27,2024-02-09 17:22:44,-3.6978583,40.4222783,"(-3.6978583, 40.4222783)"
112,"Calle Espíritu Santo nº 30,",01,015,10,9,1463,2,59 - Plaza de Juan Pujol,0,59,0,19,2024-02-09 17:22:44,-3.7043418,40.4255495,"(-3.7043418, 40.4255495)"
113,"Plaza de la Independencia nº 6,",03,035,7,16,1464,0,60 - Plaza de la Independencia,0,60,0,23,2024-02-09 17:22:44,-3.688398,40.419752,"(-3.688398, 40.419752)"
114,"Calle O'Donnell nº 28,",03,034,22,5,1465,1,61 - Narváez,0,61,0,27,2024-02-09 17:22:44,-3.6753139,40.4214551,"(-3.6753139, 40.4214551)"
115,"Calle O'Donnell nº 50,",03,034,13,14,1466,2,62 - O'Donnell,0,62,0,27,2024-02-09 17:22:44,-3.6724968,40.4213148,"(-3.6724968, 40.4213148)"
116,"Calle Ibiza nº 62,",03,034,17,6,1467,1,63 - Ibiza,0,63,0,23,2024-02-09 17:22:44,-3.6708959,40.4179237,"(-3.6708959, 40.4179237)"
117,"Calle Antonio Maura nº 15,",03,035,14,10,1468,2,65 - Antonio Maura,0,65,0,24,2024-02-09 17:22:44,-3.689424797942769,40.4167014469994,"(-3.689424797942769, 40.4167014469994)"
118,"Calle Almadén nº 28,",01,013,12,11,1469,2,67 - Almadén,0,67,0,23,2024-02-09 17:22:44,-3.693225,40.4108472,"(-3.693225, 40.4108472)"
119,"Calle Espalter nº 1,",03,035,9,10,1470,2,68 - Espalter,0,68,0,19,2024-02-09 17:22:44,-3.6913232,40.4127692,"(-3.6913232, 40.4127692)"
120,"Avenida de Alfonso XII nº 54,",03,035,8,19,1471,0,69 - Puerta del Ángel Caído,0,69,0,27,2024-02-09 17:22:44,-3.688822,40.409808,"(-3.688822, 40.409808)"
121,"Avenida de Menéndez Pelayo nº 63,",03,035,18,9,1472,2,70 - Puerta del Doce de Octubre,0,70,0,27,2024-02-09 17:22:44,-3.677872542327878,40.415382385574716,"(-3.677872542327878, 40.415382385574716)"
122,"Calle Doce de Octubre nº 28,",03,034,12,11,1473,2,71 - Doce de Octubre,0,71,0,23,2024-02-09 17:22:44,-3.6739,40.4161,"(-3.6739, 40.4161)"
123,"Calle Doctor Esquerdo nº 99,",03,036,11,12,1474,2,72 - Sainz de Baranda,0,72,0,23,2024-02-09 17:22:44,-3.6696,40.4159,"(-3.6696, 40.4159)"
124,"Avenida de Nazaret nº 7,",03,033,12,11,1475,2,73 - Plaza de los Astros,0,73,0,23,2024-02-09 17:22:44,-3.6687,40.4115,"(-3.6687, 40.4115)"
125,"Avenida de Menéndez Pelayo nº 69,",03,035,21,6,1476,1,74 - Puerta del Pacífico ,0,74,0,27,2024-02-09 17:22:44,-3.676588763788984,40.41206290978386,"(-3.676588763788984, 40.41206290978386)"
126,"Avenida de Menéndez Pelayo con calle Poeta Esteban Villegas,",03,035,19,8,1477,1,75 - Menéndez Pelayo,0,75,0,27,2024-02-09 17:22:44,-3.6784749,40.4082717,"(-3.6784749, 40.4082717)"
127,"Avenida del Mediterráneo nº 19,",03,036,18,6,1478,1,76 - Puerta de Mariano de Cavia,0,76,0,24,2024-02-09 17:22:44,-3.675102,40.407271,"(-3.675102, 40.407271)"
128,"Plaza del Conde de Casal nº 8,",03,031,11,7,1479,2,77 - Conde de Casal,0,77,0,18,2024-02-09 17:22:44,-3.6707132,40.4064784,"(-3.6707132, 40.4064784)"
129,"Calle Cerro de la Plata nº 2,",03,032,11,12,1480,2,78 - Pedro Bosch,0,78,0,23,2024-02-09 17:22:44,-3.6745240600494444,40.40063747422422,"(-3.6745240600494444, 40.40063747422422)"
130,"Avenida de Menéndez Pelayo nº 38,",03,031,21,6,1481,1,79 - Puerta de Granada,0,79,0,27,2024-02-09 17:22:44,-3.6804398243230696,40.405110193977585,"(-3.6804398243230696, 40.405110193977585)"
131,"Cuesta de Claudio Moyano,",03,035,19,5,1484,1,81 - Cuesta de Moyano,0,81,0,24,2024-02-09 17:22:44,-3.691833220071059,40.40934261188139,"(-3.691833220071059, 40.40934261188139)"
132,"Calle Doctor Esquerdo nº 161,",03,033,13,10,1485,2,82 - Niño Jesús,0,82,0,23,2024-02-09 17:22:44,-3.6697526,40.4084556,"(-3.6697526, 40.4084556)"
133,"Calle Pío Baroja nº 10,",03,036,21,1,1486,1,83 - Pío Baroja,0,83,0,23,2024-02-09 17:22:44,-3.6744795,40.4132995,"(-3.6744795, 40.4132995)"
134,"Calle Doctor Esquerdo nº 191,",03,032,16,7,1487,2,84 - Valderribas,0,84,0,23,2024-02-09 17:22:44,-3.672481575393678,40.40357156992851,"(-3.672481575393678, 40.40357156992851)"
135,"Avenida de Menéndez Pelayo, 9,",03,035,9,18,1488,2,85 - Puerta de Madrid,0,85,0,27,2024-02-09 17:22:44,-3.679891,40.4213143,"(-3.679891, 40.4213143)"
136,"Plaza Cibeles,",01,013,8,16,1489,2,86 - Cibeles,0,86,0,24,2024-02-09 17:22:44,-3.6933498,40.4186516,"(-3.6933498, 40.4186516)"
137,"Calle Ayala nº 44,",04,041,19,4,1490,1,87 - Ayala,0,87,0,23,2024-02-09 17:22:44,-3.6832566,40.427736,"(-3.6832566, 40.427736)"
138,"Calle Velázquez nº 75,",04,046,12,11,1491,2,88 - Embajada de Italia,0,88,0,23,2024-02-09 17:22:44,-3.6838303,40.4313576,"(-3.6838303, 40.4313576)"
